Product_ID,Production_Date,Inspection_Result,Defect_Type,Root_Cause_Category,Supplier_ID,Shift,Inspector_ID,Rework_Required,Cost_of_Defect,First_Time_Yield
P4966,2024-06-13,Pass,N/A,N/A,S001,B,INSP001,No,0,Yes
P6705,2024-01-07,Pass,N/A,N/A,S002,A,INSP003,No,0,Yes
P4396,2025-02-23,Pass,N/A,N/A,S002,A,INSP003,No,0,Yes
P8801,2024-04-02,Fail,Weld Defect,Human Error,S003,B,INSP004,Yes,1605,No
P6515,2025-03-27,Pass,N/A,N/A,S003,C,INSP004,No,0,Yes
P2690,2024-01-02,Pass,N/A,N/A,S004,B,INSP003,No,0,Yes
P8109,2025-03-05,Pass,N/A,N/A,S002,C,INSP005,No,0,Yes
P3196,2024-04-13,Pass,N/A,N/A,S005,B,INSP003,No,0,Yes
P2769,2024-09-13,Pass,N/A,N/A,S002,C,INSP001,No,0,Yes
P4327,2024-08-28,Pass,N/A,N/A,S005,A,INSP003,No,0,Yes
P9001,2024-06-17,Pass,N/A,N/A,S005,A,INSP002,No,0,Yes
P5869,2024-02-14,Pass,N/A,N/A,S001,B,INSP004,No,0,Yes
P7096,2024-08-10,Fail,Porosity,Supplier Defect,S003,C,INSP001,Yes,303,No
P2643,2023-08-17,Pass,N/A,N/A,S002,A,INSP005,No,0,Yes
P4330,2024-01-12,Pass,N/A,N/A,S001,C,INSP001,No,0,Yes
P2326,2025-01-18,Pass,N/A,N/A,S003,A,INSP004,No,0,Yes
P8015,2024-10-27,Pass,N/A,N/A,S003,B,INSP004,No,0,Yes
P2899,2023-10-31,Pass,N/A,N/A,S002,A,INSP003,No,0,Yes
P4301,2024-01-03,Pass,N/A,N/A,S001,B,INSP004,No,0,Yes
P4633,2024-10-08,Pass,N/A,N/A,S001,C,INSP003,No,0,Yes
P8615,2024-10-17,Pass,N/A,N/A,S001,B,INSP001,No,0,Yes
P6993,2023-07-11,Pass,N/A,N/A,S003,A,INSP005,No,0,Yes
P8968,2024-10-07,Fail,Material Flaw,Human Error,S005,A,INSP002,Yes,123,No
P8894,2025-01-09,Fail,Surface Crack,Material Issue,S002,B,INSP001,Yes,1129,No
P4918,2023-08-04,Pass,N/A,N/A,S003,B,INSP001,No,0,Yes
P8134,2023-12-19,Pass,N/A,N/A,S005,B,INSP002,No,0,Yes
P6176,2024-02-08,Pass,N/A,N/A,S005,B,INSP003,No,0,Yes
P9533,2024-11-20,Pass,N/A,N/A,S004,A,INSP001,No,0,Yes
P9690,2024-08-29,Fail,Surface Crack,Material Issue,S002,C,INSP003,Yes,1103,No
P4214,2024-09-15,Pass,N/A,N/A,S001,C,INSP005,No,0,Yes
P1395,2024-12-17,Pass,N/A,N/A,S004,B,INSP002,No,0,Yes
P1058,2024-09-15,Fail,Porosity,Supplier Defect,S004,A,INSP002,Yes,1342,No
P6467,2023-07-15,Fail,Material Flaw,Supplier Defect,S002,A,INSP003,Yes,1778,No
P1864,2024-06-16,Fail,Material Flaw,Supplier Defect,S003,C,INSP004,Yes,1090,No
P8584,2024-08-07,Pass,N/A,N/A,S005,C,INSP004,No,0,Yes
P2684,2024-06-06,Pass,N/A,N/A,S001,B,INSP002,No,0,Yes
P8448,2024-07-08,Pass,N/A,N/A,S004,B,INSP005,No,0,Yes
P8257,2024-08-13,Pass,N/A,N/A,S001,A,INSP004,No,0,Yes
P7796,2023-10-21,Pass,N/A,N/A,S004,A,INSP005,No,0,Yes
P2462,2024-05-19,Pass,N/A,N/A,S005,B,INSP003,No,0,Yes
P8973,2025-03-30,Pass,N/A,N/A,S001,C,INSP001,No,0,Yes
P1671,2023-12-14,Fail,Porosity,Supplier Defect,S001,B,INSP004,Yes,1856,No
P8503,2024-02-09,Fail,Porosity,Material Issue,S004,C,INSP002,Yes,647,No
P6123,2024-07-29,Pass,N/A,N/A,S005,B,INSP001,No,0,Yes
P5726,2025-02-08,Pass,N/A,N/A,S002,B,INSP004,No,0,Yes
P4620,2023-12-21,Pass,N/A,N/A,S003,A,INSP005,No,0,Yes
P8149,2025-02-21,Pass,N/A,N/A,S005,C,INSP002,No,0,Yes
P7611,2024-12-26,Pass,N/A,N/A,S005,A,INSP003,No,0,Yes
P1236,2024-01-04,Pass,N/A,N/A,S003,B,INSP004,No,0,Yes
P2586,2024-04-19,Pass,N/A,N/A,S003,A,INSP002,No,0,Yes
P3597,2024-11-01,Pass,N/A,N/A,S002,B,INSP002,No,0,Yes
P5222,2024-11-16,Pass,N/A,N/A,S005,B,INSP002,No,0,Yes
P4717,2024-04-02,Pass,N/A,N/A,S003,A,INSP001,No,0,Yes
P2238,2025-02-16,Pass,N/A,N/A,S004,A,INSP005,No,0,Yes
P6054,2024-05-15,Pass,N/A,N/A,S001,C,INSP005,No,0,Yes
P2908,2023-11-08,Pass,N/A,N/A,S004,C,INSP002,No,0,Yes
P7795,2024-09-23,Pass,N/A,N/A,S002,A,INSP004,No,0,Yes
P8551,2024-09-05,Pass,N/A,N/A,S004,B,INSP005,No,0,Yes
P9906,2023-04-28,Pass,N/A,N/A,S004,C,INSP001,No,0,Yes
P2577,2023-12-31,Pass,N/A,N/A,S005,A,INSP005,No,0,Yes
P8853,2024-01-31,Pass,N/A,N/A,S001,C,INSP003,No,0,Yes
P5938,2024-03-31,Pass,N/A,N/A,S003,C,INSP002,No,0,Yes
P9209,2024-02-07,Pass,N/A,N/A,S003,B,INSP005,No,0,Yes
P3735,2023-04-26,Pass,N/A,N/A,S003,B,INSP005,No,0,Yes
P3560,2024-12-01,Fail,Misalignment,Design Flaw,S003,B,INSP002,Yes,1797,No
P5089,2024-12-11,Pass,N/A,N/A,S004,C,INSP002,No,0,Yes
P9556,2023-04-22,Pass,N/A,N/A,S003,C,INSP004,No,0,Yes
P5325,2025-01-20,Fail,Surface Crack,Material Issue,S002,B,INSP001,Yes,1793,No
P5424,2025-03-02,Pass,N/A,N/A,S003,A,INSP003,No,0,Yes
P2333,2024-12-23,Pass,N/A,N/A,S004,C,INSP002,No,0,Yes
P8961,2023-05-19,Pass,N/A,N/A,S005,A,INSP005,No,0,Yes
P4161,2024-01-02,Pass,N/A,N/A,S001,C,INSP005,No,0,Yes
P1975,2023-12-02,Fail,Weld Defect,Design Flaw,S003,B,INSP004,Yes,1083,No
P7106,2024-12-27,Pass,N/A,N/A,S005,C,INSP004,No,0,Yes
P5168,2023-11-22,Fail,Surface Crack,Machine Fault,S003,B,INSP005,Yes,1057,No
P1575,2023-09-22,Pass,N/A,N/A,S002,C,INSP001,No,0,Yes
P7126,2023-12-23,Pass,N/A,N/A,S001,B,INSP004,No,0,Yes
P2213,2024-11-07,Pass,N/A,N/A,S005,C,INSP001,No,0,Yes
P5788,2024-12-04,Pass,N/A,N/A,S002,C,INSP002,No,0,Yes
P6268,2024-05-04,Pass,N/A,N/A,S004,A,INSP001,No,0,Yes
P1045,2024-03-22,Pass,N/A,N/A,S001,B,INSP002,No,0,Yes
P8052,2024-09-09,Pass,N/A,N/A,S001,B,INSP002,No,0,Yes
P1416,2023-05-10,Pass,N/A,N/A,S001,B,INSP001,No,0,Yes
P6703,2023-10-26,Pass,N/A,N/A,S005,B,INSP001,No,0,Yes
P6247,2024-10-16,Pass,N/A,N/A,S002,A,INSP004,No,0,Yes
P1565,2023-11-16,Pass,N/A,N/A,S005,B,INSP004,No,0,Yes
P9183,2023-09-16,Pass,N/A,N/A,S001,A,INSP003,No,0,Yes
P4393,2024-02-26,Pass,N/A,N/A,S001,B,INSP005,No,0,Yes
P2866,2024-05-01,Pass,N/A,N/A,S001,C,INSP005,No,0,Yes
P2452,2024-08-17,Fail,Surface Crack,Human Error,S005,C,INSP004,Yes,1509,No
P3697,2023-09-11,Pass,N/A,N/A,S001,B,INSP003,No,0,Yes
P2906,2025-03-22,Pass,N/A,N/A,S003,C,INSP003,No,0,Yes
P3854,2024-07-07,Pass,N/A,N/A,S003,B,INSP005,No,0,Yes
P2697,2024-04-01,Fail,Misalignment,Material Issue,S002,C,INSP004,Yes,1615,No
P5124,2024-10-15,Pass,N/A,N/A,S002,C,INSP001,No,0,Yes
P3343,2023-05-19,Pass,N/A,N/A,S001,A,INSP004,No,0,Yes
P8393,2025-02-17,Fail,Weld Defect,Material Issue,S001,A,INSP004,Yes,223,No
P4157,2024-07-09,Pass,N/A,N/A,S005,C,INSP004,No,0,Yes
P4150,2024-03-14,Pass,N/A,N/A,S001,A,INSP005,No,0,Yes
P5202,2024-08-31,Fail,Weld Defect,Human Error,S002,A,INSP001,Yes,1330,No
P9606,2024-12-31,Pass,N/A,N/A,S004,C,INSP005,No,0,Yes
P2149,2024-06-22,Pass,N/A,N/A,S003,C,INSP005,No,0,Yes
P8317,2023-05-23,Pass,N/A,N/A,S005,A,INSP002,No,0,Yes
P9142,2023-08-11,Pass,N/A,N/A,S002,B,INSP005,No,0,Yes
P5846,2024-05-17,Fail,Misalignment,Design Flaw,S001,C,INSP005,Yes,1007,No
P1877,2023-06-18,Pass,N/A,N/A,S005,B,INSP005,No,0,Yes
P4362,2023-11-13,Pass,N/A,N/A,S004,A,INSP004,No,0,Yes
P4235,2024-08-21,Fail,Surface Crack,Supplier Defect,S003,B,INSP001,Yes,1437,No
P3720,2024-07-08,Pass,N/A,N/A,S003,A,INSP001,No,0,Yes
P7285,2023-09-17,Pass,N/A,N/A,S002,C,INSP005,No,0,Yes
P8021,2025-01-26,Pass,N/A,N/A,S004,B,INSP003,No,0,Yes
P1953,2023-06-01,Pass,N/A,N/A,S002,A,INSP004,No,0,Yes
P6324,2024-03-07,Pass,N/A,N/A,S003,A,INSP005,No,0,Yes
P1014,2023-05-01,Fail,Weld Defect,Material Issue,S005,A,INSP005,Yes,1356,No
P5322,2024-01-18,Pass,N/A,N/A,S001,A,INSP002,No,0,Yes
P3707,2024-09-08,Pass,N/A,N/A,S003,A,INSP002,No,0,Yes
P6730,2024-07-08,Pass,N/A,N/A,S002,C,INSP003,No,0,Yes
P5620,2024-12-19,Pass,N/A,N/A,S001,A,INSP004,No,0,Yes
P3394,2024-04-14,Fail,Surface Crack,Machine Fault,S005,A,INSP001,Yes,375,No
P9054,2024-01-22,Pass,N/A,N/A,S003,B,INSP003,No,0,Yes
P3518,2024-09-16,Pass,N/A,N/A,S005,A,INSP003,No,0,Yes
P5533,2024-11-22,Pass,N/A,N/A,S005,C,INSP001,No,0,Yes
P7191,2023-11-04,Pass,N/A,N/A,S002,A,INSP001,No,0,Yes
P7737,2023-10-21,Pass,N/A,N/A,S002,C,INSP005,No,0,Yes
P1278,2024-06-13,Pass,N/A,N/A,S003,C,INSP002,No,0,Yes
P5517,2024-09-16,Pass,N/A,N/A,S001,C,INSP001,No,0,Yes
P2321,2023-10-22,Pass,N/A,N/A,S004,C,INSP004,No,0,Yes
P1747,2023-08-25,Pass,N/A,N/A,S001,C,INSP003,No,0,Yes
P8484,2023-04-24,Pass,N/A,N/A,S004,C,INSP002,No,0,Yes
P2449,2023-07-15,Pass,N/A,N/A,S003,C,INSP003,No,0,Yes
P1977,2023-07-22,Fail,Weld Defect,Material Issue,S001,C,INSP001,Yes,805,No
P4640,2024-06-24,Pass,N/A,N/A,S004,B,INSP003,No,0,Yes
P2680,2023-07-07,Pass,N/A,N/A,S001,A,INSP004,No,0,Yes
P9923,2024-03-30,Pass,N/A,N/A,S001,A,INSP004,No,0,Yes
P2509,2024-11-28,Pass,N/A,N/A,S004,B,INSP002,No,0,Yes
P9664,2023-11-20,Pass,N/A,N/A,S002,B,INSP004,No,0,Yes
P5250,2025-02-27,Pass,N/A,N/A,S001,A,INSP003,No,0,Yes
P5497,2024-09-25,Pass,N/A,N/A,S004,A,INSP003,No,0,Yes
P2353,2023-11-02,Pass,N/A,N/A,S001,C,INSP005,No,0,Yes
P9559,2023-11-03,Pass,N/A,N/A,S003,A,INSP001,No,0,Yes
P8123,2023-09-04,Pass,N/A,N/A,S004,C,INSP001,No,0,Yes
P6786,2025-01-09,Pass,N/A,N/A,S004,A,INSP003,No,0,Yes
P1466,2024-09-21,Pass,N/A,N/A,S005,B,INSP003,No,0,Yes
P6548,2023-08-04,Fail,Material Flaw,Material Issue,S002,A,INSP004,Yes,1318,No
P9018,2023-06-16,Fail,Porosity,Supplier Defect,S004,B,INSP005,Yes,1125,No
P8783,2025-03-04,Pass,N/A,N/A,S004,A,INSP002,No,0,Yes
P5596,2024-07-13,Pass,N/A,N/A,S004,A,INSP001,No,0,Yes
P1420,2024-05-17,Pass,N/A,N/A,S004,C,INSP001,No,0,Yes
P6432,2024-04-11,Fail,Porosity,Material Issue,S002,C,INSP001,Yes,1583,No
P4454,2024-08-30,Pass,N/A,N/A,S003,B,INSP005,No,0,Yes
P7125,2023-06-16,Pass,N/A,N/A,S005,B,INSP003,No,0,Yes
P6164,2023-11-13,Pass,N/A,N/A,S001,B,INSP001,No,0,Yes
P1375,2024-01-26,Pass,N/A,N/A,S005,C,INSP004,No,0,Yes
P6442,2024-08-27,Pass,N/A,N/A,S003,A,INSP003,No,0,Yes
P6679,2024-03-24,Pass,N/A,N/A,S005,C,INSP001,No,0,Yes
P3432,2023-06-12,Pass,N/A,N/A,S003,A,INSP001,No,0,Yes
P7683,2023-12-09,Pass,N/A,N/A,S005,C,INSP005,No,0,Yes
P1794,2023-08-09,Pass,N/A,N/A,S001,C,INSP004,No,0,Yes
P1038,2024-01-14,Fail,Material Flaw,Machine Fault,S003,A,INSP005,Yes,657,No
P5579,2023-07-28,Pass,N/A,N/A,S005,B,INSP005,No,0,Yes
P5922,2023-07-10,Pass,N/A,N/A,S002,C,INSP004,No,0,Yes
P6963,2023-06-29,Pass,N/A,N/A,S001,C,INSP005,No,0,Yes
P9994,2023-05-25,Fail,Misalignment,Material Issue,S003,A,INSP002,Yes,684,No
P3215,2024-02-29,Pass,N/A,N/A,S002,B,INSP002,No,0,Yes
P3961,2023-12-18,Pass,N/A,N/A,S004,B,INSP001,No,0,Yes
P9237,2024-11-12,Pass,N/A,N/A,S002,A,INSP004,No,0,Yes
P5269,2024-07-20,Pass,N/A,N/A,S003,B,INSP004,No,0,Yes
P3410,2024-07-20,Fail,Material Flaw,Machine Fault,S002,A,INSP005,Yes,336,No
P9637,2024-01-12,Pass,N/A,N/A,S002,C,INSP002,No,0,Yes
P7321,2024-09-08,Fail,Porosity,Supplier Defect,S003,A,INSP004,Yes,136,No
P1731,2023-07-30,Pass,N/A,N/A,S003,B,INSP002,No,0,Yes
P3001,2023-08-19,Pass,N/A,N/A,S003,A,INSP004,No,0,Yes
P2273,2023-05-19,Pass,N/A,N/A,S002,C,INSP003,No,0,Yes
P6893,2023-05-11,Fail,Porosity,Supplier Defect,S001,C,INSP003,Yes,1580,No
P7608,2024-09-01,Pass,N/A,N/A,S005,B,INSP004,No,0,Yes
P7374,2025-02-18,Pass,N/A,N/A,S001,C,INSP004,No,0,Yes
P6502,2025-01-07,Pass,N/A,N/A,S004,B,INSP001,No,0,Yes
P4160,2024-08-06,Pass,N/A,N/A,S005,B,INSP005,No,0,Yes
P9593,2025-01-06,Pass,N/A,N/A,S004,C,INSP004,No,0,Yes
P6843,2024-10-16,Pass,N/A,N/A,S005,B,INSP005,No,0,Yes
P4245,2024-06-13,Fail,Material Flaw,Supplier Defect,S002,C,INSP005,Yes,152,No
P2525,2023-10-21,Pass,N/A,N/A,S003,A,INSP002,No,0,Yes
P3405,2024-06-23,Pass,N/A,N/A,S003,B,INSP003,No,0,Yes
P2707,2023-10-30,Pass,N/A,N/A,S004,C,INSP002,No,0,Yes
P6076,2023-06-01,Pass,N/A,N/A,S001,A,INSP003,No,0,Yes
P5374,2024-12-06,Pass,N/A,N/A,S001,B,INSP001,No,0,Yes
P3364,2023-12-04,Pass,N/A,N/A,S001,C,INSP003,No,0,Yes
P2238,2024-01-19,Pass,N/A,N/A,S001,C,INSP004,No,0,Yes
P8574,2024-11-16,Fail,Weld Defect,Material Issue,S004,C,INSP005,Yes,375,No
P8929,2023-07-21,Pass,N/A,N/A,S005,C,INSP001,No,0,Yes
P5440,2025-04-11,Pass,N/A,N/A,S004,B,INSP005,No,0,Yes
P1623,2024-06-18,Pass,N/A,N/A,S004,A,INSP002,No,0,Yes
P3143,2024-07-26,Pass,N/A,N/A,S001,B,INSP004,No,0,Yes
P5465,2025-03-06,Fail,Misalignment,Machine Fault,S003,A,INSP004,Yes,1149,No
P2783,2024-10-01,Pass,N/A,N/A,S003,A,INSP002,No,0,Yes
P6349,2023-11-14,Pass,N/A,N/A,S001,C,INSP004,No,0,Yes
P1139,2024-01-05,Pass,N/A,N/A,S001,B,INSP005,No,0,Yes
P4897,2024-05-10,Pass,N/A,N/A,S002,B,INSP004,No,0,Yes
P5114,2025-03-07,Fail,Porosity,Machine Fault,S002,B,INSP001,Yes,1052,No
P9726,2024-10-07,Pass,N/A,N/A,S001,A,INSP003,No,0,Yes
P6016,2024-02-13,Pass,N/A,N/A,S002,A,INSP001,No,0,Yes
P9498,2024-07-11,Pass,N/A,N/A,S005,C,INSP001,No,0,Yes
P1080,2024-05-02,Pass,N/A,N/A,S001,C,INSP001,No,0,Yes
P8591,2025-01-27,Pass,N/A,N/A,S001,C,INSP002,No,0,Yes
P9767,2024-11-01,Pass,N/A,N/A,S001,B,INSP005,No,0,Yes
P9468,2023-06-04,Pass,N/A,N/A,S001,B,INSP002,No,0,Yes
P8904,2023-09-04,Pass,N/A,N/A,S001,A,INSP002,No,0,Yes
P5500,2023-08-12,Pass,N/A,N/A,S004,B,INSP003,No,0,Yes
P9971,2023-10-03,Fail,Material Flaw,Supplier Defect,S001,B,INSP005,Yes,437,No
P9769,2023-06-14,Pass,N/A,N/A,S005,C,INSP003,No,0,Yes
P2608,2023-08-31,Pass,N/A,N/A,S003,C,INSP003,No,0,Yes
P8888,2023-11-01,Pass,N/A,N/A,S001,C,INSP003,No,0,Yes
P3010,2025-01-23,Pass,N/A,N/A,S002,A,INSP005,No,0,Yes
P7352,2024-04-19,Pass,N/A,N/A,S004,C,INSP003,No,0,Yes
P7307,2025-03-28,Pass,N/A,N/A,S001,C,INSP004,No,0,Yes
P9682,2023-10-13,Pass,N/A,N/A,S005,A,INSP001,No,0,Yes
P1430,2024-08-02,Pass,N/A,N/A,S001,B,INSP001,No,0,Yes
P8465,2023-05-11,Pass,N/A,N/A,S003,A,INSP001,No,0,Yes
P9953,2025-01-28,Pass,N/A,N/A,S001,B,INSP005,No,0,Yes
P4727,2024-09-30,Pass,N/A,N/A,S005,C,INSP004,No,0,Yes
P6835,2023-07-30,Pass,N/A,N/A,S001,B,INSP002,No,0,Yes
P1989,2025-03-21,Pass,N/A,N/A,S004,A,INSP002,No,0,Yes
P7073,2023-11-20,Fail,Porosity,Human Error,S005,B,INSP003,Yes,548,No
P4199,2024-11-27,Pass,N/A,N/A,S003,A,INSP002,No,0,Yes
P1743,2024-01-24,Pass,N/A,N/A,S002,C,INSP001,No,0,Yes
P2861,2023-06-18,Pass,N/A,N/A,S004,A,INSP005,No,0,Yes
P3512,2023-08-27,Pass,N/A,N/A,S003,C,INSP005,No,0,Yes
P3684,2024-11-06,Pass,N/A,N/A,S002,A,INSP002,No,0,Yes
P6355,2025-03-16,Pass,N/A,N/A,S005,A,INSP004,No,0,Yes
P2859,2024-10-30,Pass,N/A,N/A,S004,B,INSP004,No,0,Yes
P4556,2025-03-24,Pass,N/A,N/A,S003,A,INSP005,No,0,Yes
P9448,2025-03-05,Pass,N/A,N/A,S005,A,INSP002,No,0,Yes
P6076,2024-10-07,Pass,N/A,N/A,S002,A,INSP002,No,0,Yes
P1600,2024-10-12,Pass,N/A,N/A,S002,B,INSP004,No,0,Yes
P8188,2023-12-01,Pass,N/A,N/A,S001,B,INSP003,No,0,Yes
P8981,2023-09-02,Pass,N/A,N/A,S004,B,INSP002,No,0,Yes
P6327,2025-01-01,Fail,Porosity,Design Flaw,S004,A,INSP002,Yes,1191,No
P3448,2023-05-09,Pass,N/A,N/A,S003,C,INSP002,No,0,Yes
P5735,2024-01-18,Pass,N/A,N/A,S005,C,INSP005,No,0,Yes
P9035,2023-12-28,Pass,N/A,N/A,S001,B,INSP004,No,0,Yes
P2927,2023-06-26,Pass,N/A,N/A,S001,A,INSP002,No,0,Yes
P8929,2023-11-08,Pass,N/A,N/A,S005,C,INSP004,No,0,Yes
P4999,2023-11-16,Fail,Weld Defect,Material Issue,S004,C,INSP003,Yes,1204,No
P9131,2024-04-10,Fail,Misalignment,Design Flaw,S001,B,INSP005,Yes,170,No
P5975,2024-03-01,Fail,Surface Crack,Design Flaw,S001,B,INSP003,Yes,1988,No
P5529,2024-07-12,Pass,N/A,N/A,S004,A,INSP004,No,0,Yes
P4208,2023-06-13,Pass,N/A,N/A,S001,B,INSP001,No,0,Yes
P2022,2024-04-28,Pass,N/A,N/A,S002,C,INSP002,No,0,Yes
P5384,2024-05-21,Pass,N/A,N/A,S005,B,INSP001,No,0,Yes
P2740,2025-03-07,Pass,N/A,N/A,S004,C,INSP004,No,0,Yes
P6078,2024-03-13,Pass,N/A,N/A,S004,B,INSP001,No,0,Yes
P2063,2024-01-13,Pass,N/A,N/A,S002,C,INSP001,No,0,Yes
P5722,2024-09-26,Pass,N/A,N/A,S002,A,INSP002,No,0,Yes
P1132,2024-12-08,Pass,N/A,N/A,S004,C,INSP002,No,0,Yes
P1453,2024-08-15,Pass,N/A,N/A,S003,C,INSP002,No,0,Yes
P9273,2024-09-29,Fail,Misalignment,Human Error,S001,C,INSP003,Yes,1116,No
P4972,2024-11-28,Pass,N/A,N/A,S001,B,INSP005,No,0,Yes
P7007,2023-09-04,Pass,N/A,N/A,S003,B,INSP005,No,0,Yes
P8494,2023-08-05,Pass,N/A,N/A,S004,C,INSP005,No,0,Yes
P7209,2024-05-03,Pass,N/A,N/A,S002,B,INSP005,No,0,Yes
P8283,2024-05-15,Pass,N/A,N/A,S004,A,INSP004,No,0,Yes
P3756,2024-03-15,Pass,N/A,N/A,S005,C,INSP003,No,0,Yes
P3251,2024-11-26,Pass,N/A,N/A,S005,B,INSP003,No,0,Yes
P6434,2024-11-19,Pass,N/A,N/A,S001,B,INSP005,No,0,Yes
P6239,2023-04-21,Pass,N/A,N/A,S005,B,INSP002,No,0,Yes
P2317,2024-09-04,Pass,N/A,N/A,S001,A,INSP004,No,0,Yes
P8879,2025-03-18,Pass,N/A,N/A,S004,A,INSP005,No,0,Yes
P3942,2023-05-09,Pass,N/A,N/A,S005,B,INSP003,No,0,Yes
P4932,2023-04-15,Pass,N/A,N/A,S002,B,INSP004,No,0,Yes
P8738,2024-10-17,Pass,N/A,N/A,S003,B,INSP004,No,0,Yes
P1622,2023-09-30,Fail,Material Flaw,Supplier Defect,S003,C,INSP003,Yes,1702,No
P9459,2023-10-07,Fail,Porosity,Supplier Defect,S004,A,INSP001,Yes,1778,No
P7855,2024-05-05,Pass,N/A,N/A,S001,B,INSP002,No,0,Yes
P3583,2023-12-10,Pass,N/A,N/A,S001,A,INSP004,No,0,Yes
P8439,2024-11-04,Fail,Misalignment,Machine Fault,S004,A,INSP003,Yes,1218,No
P3318,2023-11-14,Pass,N/A,N/A,S003,C,INSP002,No,0,Yes
P6187,2023-08-08,Pass,N/A,N/A,S005,A,INSP003,No,0,Yes
P5059,2024-05-21,Pass,N/A,N/A,S002,C,INSP004,No,0,Yes
P3001,2024-06-08,Pass,N/A,N/A,S001,A,INSP002,No,0,Yes
P3898,2023-11-26,Fail,Misalignment,Design Flaw,S005,B,INSP001,Yes,1444,No
P8802,2023-10-29,Pass,N/A,N/A,S005,C,INSP001,No,0,Yes
P5118,2024-06-20,Pass,N/A,N/A,S003,B,INSP001,No,0,Yes
P5228,2024-04-05,Fail,Porosity,Supplier Defect,S003,A,INSP002,Yes,1090,No
P2625,2024-11-06,Pass,N/A,N/A,S002,C,INSP004,No,0,Yes
P7492,2023-11-19,Pass,N/A,N/A,S001,B,INSP005,No,0,Yes
P5052,2024-05-26,Pass,N/A,N/A,S004,C,INSP003,No,0,Yes
P2142,2023-06-08,Pass,N/A,N/A,S002,C,INSP004,No,0,Yes
P4039,2023-07-30,Pass,N/A,N/A,S001,C,INSP002,No,0,Yes
P9243,2024-07-29,Pass,N/A,N/A,S002,C,INSP003,No,0,Yes
P6035,2023-10-07,Pass,N/A,N/A,S001,A,INSP004,No,0,Yes
P8432,2024-01-21,Pass,N/A,N/A,S002,A,INSP003,No,0,Yes
P2271,2024-05-24,Fail,Material Flaw,Machine Fault,S005,B,INSP005,Yes,117,No
P7538,2024-05-10,Pass,N/A,N/A,S005,A,INSP004,No,0,Yes
P2263,2024-10-01,Pass,N/A,N/A,S005,C,INSP004,No,0,Yes
P7271,2025-04-11,Pass,N/A,N/A,S002,B,INSP004,No,0,Yes
P2488,2024-09-25,Pass,N/A,N/A,S001,C,INSP004,No,0,Yes
P8426,2024-03-08,Pass,N/A,N/A,S003,A,INSP003,No,0,Yes
P1079,2023-11-23,Pass,N/A,N/A,S002,B,INSP004,No,0,Yes
P9730,2023-11-05,Fail,Material Flaw,Human Error,S004,B,INSP005,Yes,386,No
P2784,2024-11-12,Pass,N/A,N/A,S004,A,INSP004,No,0,Yes
P8809,2023-12-03,Fail,Porosity,Machine Fault,S001,A,INSP001,Yes,1810,No
P1510,2023-11-04,Pass,N/A,N/A,S004,C,INSP001,No,0,Yes
P2887,2025-02-12,Pass,N/A,N/A,S001,C,INSP001,No,0,Yes
P6424,2024-07-23,Pass,N/A,N/A,S004,A,INSP002,No,0,Yes
P7277,2024-05-28,Pass,N/A,N/A,S003,B,INSP001,No,0,Yes
P7037,2024-11-08,Pass,N/A,N/A,S005,A,INSP005,No,0,Yes
P1859,2023-06-11,Pass,N/A,N/A,S001,A,INSP004,No,0,Yes
P4890,2024-07-29,Pass,N/A,N/A,S005,C,INSP002,No,0,Yes
P3620,2024-05-26,Pass,N/A,N/A,S005,B,INSP002,No,0,Yes
P3455,2024-01-22,Pass,N/A,N/A,S002,C,INSP002,No,0,Yes
P3624,2025-01-20,Pass,N/A,N/A,S001,A,INSP004,No,0,Yes
P4228,2024-09-01,Pass,N/A,N/A,S001,C,INSP005,No,0,Yes
P6502,2024-11-28,Pass,N/A,N/A,S002,B,INSP001,No,0,Yes
P6560,2023-08-31,Pass,N/A,N/A,S005,B,INSP003,No,0,Yes
P3232,2023-12-13,Pass,N/A,N/A,S002,C,INSP002,No,0,Yes
P3097,2024-12-17,Pass,N/A,N/A,S004,C,INSP005,No,0,Yes
P1973,2024-10-24,Pass,N/A,N/A,S001,A,INSP005,No,0,Yes
P2480,2023-12-25,Pass,N/A,N/A,S004,A,INSP002,No,0,Yes
P1613,2023-11-22,Pass,N/A,N/A,S005,C,INSP001,No,0,Yes
P8673,2024-06-02,Pass,N/A,N/A,S001,B,INSP005,No,0,Yes
P8733,2024-01-06,Pass,N/A,N/A,S004,C,INSP005,No,0,Yes
P5245,2024-08-12,Pass,N/A,N/A,S005,A,INSP004,No,0,Yes
P8909,2024-10-15,Pass,N/A,N/A,S003,A,INSP001,No,0,Yes
P3425,2023-10-12,Fail,Porosity,Supplier Defect,S004,B,INSP002,Yes,1519,No
P9607,2025-03-27,Pass,N/A,N/A,S004,C,INSP002,No,0,Yes
P2299,2025-04-09,Pass,N/A,N/A,S002,A,INSP003,No,0,Yes
P8481,2024-09-07,Pass,N/A,N/A,S002,C,INSP001,No,0,Yes
P8725,2024-12-02,Pass,N/A,N/A,S004,B,INSP004,No,0,Yes
P9666,2024-10-14,Pass,N/A,N/A,S005,B,INSP004,No,0,Yes
P5637,2024-11-02,Pass,N/A,N/A,S003,A,INSP004,No,0,Yes
P2016,2025-03-09,Fail,Surface Crack,Supplier Defect,S001,C,INSP003,Yes,1810,No
P2457,2024-03-23,Pass,N/A,N/A,S005,C,INSP004,No,0,Yes
